% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.998236688e+01 +8.304236688e+01 +8.304236688e+01
3 0 +7.865889794e+01 +6.171889794e+01 +6.171889794e+01
4 0 +3.214650721e+01 +1.520650721e+01 +1.520650721e+01
6 0 +1.889189414e+01 +1.951894142e+00 +1.951894142e+00
83 0 +1.461833953e+01 -2.321660473e+00 -2.321660473e+00
151 0 +1.168376725e+01 -5.256232748e+00 -5.256232748e+00
246 0 +1.168376725e+01 -5.256232748e+00 -5.256232748e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.445849477e+01 +5.326849477e+01 +5.326849477e+01
2 0 +2.530186226e+01 +4.411186226e+01 +4.411186226e+01
8 0 +2.472226388e+01 +4.353226388e+01 +4.353226388e+01
9 0 +1.700860607e+01 +3.581860607e+01 +3.581860607e+01
32 0 +1.311281360e+01 +3.192281360e+01 +3.192281360e+01
121 0 +1.186230630e+01 +3.067230630e+01 +3.067230630e+01
244 0 +9.226465996e+00 +2.803646600e+01 +2.803646600e+01
246 0 +9.226465996e+00 +2.803646600e+01 +2.803646600e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.586637173e+01 +3.090163717e+02 +3.090163717e+02
3 0 +2.902469529e+01 +3.021746953e+02 +3.021746953e+02
36 0 +2.747464548e+01 +3.006246455e+02 +3.006246455e+02
42 0 +2.132521397e+01 +2.944752140e+02 +2.944752140e+02
104 0 +1.977622789e+01 +2.929262279e+02 +2.929262279e+02
149 0 +1.007514130e+01 +2.832251413e+02 +2.832251413e+02
246 0 +1.007514130e+01 +2.832251413e+02 +2.832251413e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.617356305e+02 +1.989156305e+02 +1.989156305e+02
2 0 +2.541495906e+01 +6.259495906e+01 +6.259495906e+01
3 0 +2.163360932e+01 +5.881360932e+01 +5.881360932e+01
15 0 +1.520987030e+01 +5.238987030e+01 +5.238987030e+01
102 0 +1.396535402e+01 +5.114535402e+01 +5.114535402e+01
172 0 +1.161278470e+01 +4.879278470e+01 +4.879278470e+01
225 0 +1.104935423e+01 +4.822935423e+01 +4.822935423e+01
246 0 +1.104935423e+01 +4.822935423e+01 +4.822935423e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.479000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.215471203e+01 -1.157452880e+02 -1.157452880e+02
2 0 +1.660953018e+01 -1.312904698e+02 -1.312904698e+02
25 0 +1.567909320e+01 -1.322209068e+02 -1.322209068e+02
118 0 +1.310116943e+01 -1.347988306e+02 -1.347988306e+02
190 0 +1.207223322e+01 -1.358277668e+02 -1.358277668e+02
246 0 +1.182072606e+01 -1.360792739e+02 -1.360792739e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.817100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.510368321e+01 +5.068136832e+02 +5.068136832e+02
4 0 +1.422901927e+01 +4.959390193e+02 +4.959390193e+02
6 0 +1.254213800e+01 +4.942521380e+02 +4.942521380e+02
9 0 +1.092174615e+01 +4.926317461e+02 +4.926317461e+02
184 0 +9.186747077e+00 +4.908967471e+02 +4.908967471e+02
