% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.546046481e+07 +6.546054108e+07 +6.546054108e+07 +3.7165e+00 +3.7361e+00
2 0 +1.842905368e+06 +1.842981638e+06 +1.842981638e+06 -4.5996e+00 -6.8998e-01
4 0 +3.364587262e+03 +3.440857262e+03 +3.440857262e+03 -2.7321e+00 -2.6469e+00
50 0 +3.364587262e+03 +3.440857262e+03 +3.440857262e+03 -2.7321e+00 -2.6469e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.154592997e+07 +1.154590742e+07 +1.154590742e+07 +1.4306e+00 -4.9279e+00
2 0 +3.722209893e+06 +3.722187343e+06 +3.722187343e+06 +2.2108e+00 -2.4950e+00
7 0 +1.999353504e+05 +1.999128004e+05 +1.999128004e+05 +4.8919e+00 -2.9244e+00
11 0 +4.957311938e+04 +4.955056938e+04 +4.955056938e+04 +2.0641e+00 +3.3672e+00
50 0 +4.957311938e+04 +4.955056938e+04 +4.955056938e+04 +2.0641e+00 +3.3672e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.366000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.972896781e+04 +1.974262781e+04 +1.974262781e+04 +5.7509e-01 +2.1856e+00
31 0 +2.092547617e+01 +3.458547617e+01 +3.458547617e+01 -1.9225e+00 -1.6801e+00
50 0 +2.092547617e+01 +3.458547617e+01 +3.458547617e+01 -1.9225e+00 -1.6801e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.378400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.969764701e+07 +1.969858485e+07 +1.969858485e+07 +4.2600e+00 +2.4522e+00
2 0 +8.413548181e+06 +8.414486021e+06 +8.414486021e+06 +4.0634e+00 +4.8981e+00
3 0 +5.175966700e+06 +5.176904540e+06 +5.176904540e+06 +8.4553e-01 +1.0255e+00
6 0 +6.549621607e+04 +6.643405607e+04 +6.643405607e+04 -1.6082e+00 +1.0316e+00
19 0 +8.561363845e+03 +9.499203845e+03 +9.499203845e+03 -4.6684e+00 -3.1473e+00
26 0 +1.155225954e+03 +2.093065954e+03 +2.093065954e+03 -4.2064e+00 -2.5179e+00
50 0 +1.155225954e+03 +2.093065954e+03 +2.093065954e+03 -4.2064e+00 -2.5179e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.872000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.082640275e+07 +1.082632403e+07 +1.082632403e+07 -2.9485e+00 -1.8038e+00
2 0 +1.503734998e+04 +1.495862998e+04 +1.495862998e+04 +3.7488e+00 -1.3277e+00
