% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.576550504e+07 +1.576529516e+07 +1.576529516e+07
2 0 +5.706562542e+06 +5.706352662e+06 +5.706352662e+06
3 0 +3.371936057e+06 +3.371726177e+06 +3.371726177e+06
5 0 +2.759471669e+06 +2.759261789e+06 +2.759261789e+06
7 0 +5.189160259e+05 +5.187061459e+05 +5.187061459e+05
18 0 +3.399718536e+05 +3.397619736e+05 +3.397619736e+05
299 0 +2.400562580e+05 +2.398463780e+05 +2.398463780e+05
426 0 +2.400562580e+05 +2.398463780e+05 +2.398463780e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.657036512e+07 +1.657027303e+07 +1.657027303e+07
3 0 +5.563517611e+06 +5.563425521e+06 +5.563425521e+06
4 0 +3.328384234e+06 +3.328292144e+06 +3.328292144e+06
7 0 +1.001331443e+06 +1.001239353e+06 +1.001239353e+06
11 0 +7.795608496e+05 +7.794687596e+05 +7.794687596e+05
326 0 +5.683084680e+05 +5.682163780e+05 +5.682163780e+05
426 0 +5.683084680e+05 +5.682163780e+05 +5.682163780e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.524607754e+06 +1.524519864e+06 +1.524519864e+06
29 0 +1.419179909e+06 +1.419092019e+06 +1.419092019e+06
220 0 +8.000120474e+05 +7.999241574e+05 +7.999241574e+05
329 0 +6.963667020e+05 +6.962788120e+05 +6.962788120e+05
426 0 +6.963667020e+05 +6.962788120e+05 +6.962788120e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.086850056e+07 +3.086882075e+07 +3.086882075e+07
2 0 +2.414068585e+07 +2.414100604e+07 +2.414100604e+07
4 0 +5.367792510e+05 +5.370994410e+05 +5.370994410e+05
143 0 +4.265478649e+05 +4.268680549e+05 +4.268680549e+05
426 0 +4.265478649e+05 +4.268680549e+05 +4.268680549e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.441457249e+06 +1.441353009e+06 +1.441353009e+06
14 0 +9.520637081e+05 +9.519594681e+05 +9.519594681e+05
23 0 +6.641595801e+05 +6.640553401e+05 +6.640553401e+05
414 0 +5.530137819e+05 +5.529095419e+05 +5.529095419e+05
426 0 +5.530137819e+05 +5.529095419e+05 +5.529095419e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.785000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.393812833e+07 +3.393806048e+07 +3.393806048e+07
2 0 +2.084845491e+07 +2.084838706e+07 +2.084838706e+07
3 0 +5.375602953e+06 +5.375535103e+06 +5.375535103e+06
7 0 +4.138641945e+06 +4.138574095e+06 +4.138574095e+06
9 0 +2.204542978e+06 +2.204475128e+06 +2.204475128e+06
16 0 +1.335663869e+06 +1.335596019e+06 +1.335596019e+06
122 0 +1.258708349e+06 +1.258640499e+06 +1.258640499e+06
133 0 +4.030401017e+05 +4.029722517e+05 +4.029722517e+05
401 0 +2.679417904e+05 +2.678739404e+05 +2.678739404e+05
426 0 +2.679417904e+05 +2.678739404e+05 +2.678739404e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.639800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.470439525e+07 +3.470403127e+07 +3.470403127e+07
2 0 +1.381355910e+07 +1.381319512e+07 +1.381319512e+07
3 0 +7.923644062e+06 +7.923280082e+06 +7.923280082e+06
4 0 +3.391436382e+06 +3.391072402e+06 +3.391072402e+06
5 0 +2.207486496e+06 +2.207122516e+06 +2.207122516e+06
8 0 +7.476004529e+05 +7.472364729e+05 +7.472364729e+05
32 0 +6.118701180e+05 +6.115061380e+05 +6.115061380e+05
33 0 +5.703076127e+05 +5.699436327e+05 +5.699436327e+05
46 0 +3.543331975e+05 +3.539692175e+05 +3.539692175e+05
426 0 +3.543331975e+05 +3.539692175e+05 +3.539692175e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.865000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.647096945e+06 +5.647078295e+06 +5.647078295e+06
2 0 +2.980035451e+06 +2.980016801e+06 +2.980016801e+06
7 0 +2.505783015e+06 +2.505764365e+06 +2.505764365e+06
10 0 +2.361688841e+06 +2.361670191e+06 +2.361670191e+06
33 0 +3.455583353e+05 +3.455396853e+05 +3.455396853e+05
415 0 +1.217672626e+05 +1.217486126e+05 +1.217486126e+05
426 0 +1.217672626e+05 +1.217486126e+05 +1.217486126e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.749200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.452554290e+07 +2.452571782e+07 +2.452571782e+07
3 0 +3.859384002e+06 +3.859558922e+06 +3.859558922e+06
7 0 +2.382966792e+06 +2.383141712e+06 +2.383141712e+06
9 0 +2.093115698e+06 +2.093290618e+06 +2.093290618e+06
11 0 +5.396967466e+05 +5.398716666e+05 +5.398716666e+05
233 0 +5.088779541e+04 +5.106271541e+04 +5.106271541e+04
426 0 +5.088779541e+04 +5.106271541e+04 +5.106271541e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.659600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
